Step Id,Device_id,Name,Type,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215940266.466	,15.761,198.489000,20
0,0,AivKernel,N/A,N/A,1790315215940497.211	,12.680,214.989000,8
0,0,hcom_reduceScatter__503_129_1,N/A,COMMUNICATION,1790315215940497.211	,12.680,0.000000,0
0,0,HcPost,N/A,N/A,1790315215940836.798	,7.780,326.820000,11
0,0,HcPre,N/A,N/A,1790315215940943.120	,31.761,98.470000,20
0,0,RmsNorm,N/A,N/A,1790315215941019.882	,4.580,45.239000,11
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215941164.464	,6.001,139.920000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215941410.809	,11.721,240.249000,16
0,0,AivKernel,N/A,N/A,1790315215941832.998	,34.420,410.529000,8
0,0,hcom_allGather__503_130_1,N/A,COMMUNICATION,1790315215941832.998	,34.420,0.000000,0
0,0,AivKernel,N/A,N/A,1790315215942119.944	,5.460,252.580000,8
0,0,hcom_allGather__503_131_1,N/A,COMMUNICATION,1790315215942119.944	,5.460,0.000000,0
0,0,MoeGatingTopKHash,N/A,N/A,1790315215942394.089	,10.500,268.540000,30
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215942455.310	,0.940,50.750000,1
0,0,aclnnIndex_IndexCheck_IndexCheck,N/A,N/A,1790315215942836.258	,16.160,380.060000,40
0,0,aclnnIndex_IndexAiCore_Index,N/A,N/A,1790315215942852.438	,7.860,0.090000,40
0,0,aclnnNeScalar_NotEqualAiCore_NotEqual,N/A,N/A,1790315215942867.158	,1.360,6.890000,1
0,0,aclnnMul_CastAiCore_Cast,N/A,N/A,1790315215942893.119	,1.040,24.390000,1
0,0,aclnnMul_MulAiCore_Mul,N/A,N/A,1790315215942895.399	,1.160,1.460000,1
0,0,aclnnMoeInitRoutingV3_MoeInitRoutingV3_MoeInitRoutingV3,N/A,N/A,1790315215942989.141	,28.880,92.590000,40
0,0,aclnnGroupedMatmulSwigluQuantWeightNzV2_GroupedMatmulSwigluQuantV2_GroupedMatmulSwigluQuantV2,N/A,N/A,1790315215943381.269	,146.163,363.120000,20
0,0,aclnnGroupedMatmulWeightNz_GroupedMatmul_GroupedMatmul,N/A,N/A,1790315215943660.874	,82.302,133.337000,20
0,0,aclnnAbs_AbsAiCore_Abs,N/A,N/A,1790315215943897.039	,1.280,153.948000,1
0,0,MoeTokenUnpermute,N/A,N/A,1790315215944002.121	,12.780,103.720000,40
0,0,AivKernel,N/A,N/A,1790315215944322.268	,11.660,307.470000,8
0,0,hcom_reduceScatter__503_132_1,N/A,COMMUNICATION,1790315215944322.268	,11.660,0.000000,0
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215944715.515	,4.140,381.590000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215944959.420	,22.601,239.860000,19
0,0,DequantSwigluQuant,N/A,N/A,1790315215945236.926	,5.220,254.899000,6
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215945496.051	,18.600,253.780000,16
0,0,aclnnAdd_AddAiCore_Add,N/A,N/A,1790315215945882.399	,7.440,367.900000,40
0,0,HcPost,N/A,N/A,1790315215946075.783	,7.440,185.810000,11
0,0,HcPre,N/A,N/A,1790315215946201.725	,33.061,118.560000,20
0,0,RmsNorm,N/A,N/A,1790315215946276.427	,4.680,41.689000,11
0,0,hcom_allGather__503_133_1,N/A,COMMUNICATION,1790315215946757.656	,10.260,476.570000,0
0,0,AivKernel,N/A,N/A,1790315215946757.656	,10.260,0.000000,8
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215946846.578	,3.940,78.490000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215946947.600	,17.000,97.060000,16
0,0,RmsNormDynamicQuant,N/A,N/A,1790315215947082.123	,7.240,117.500000,11
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215947163.344	,39.741,74.010000,19
0,0,triton_rms_kernel,N/A,N/A,1790315215947451.490	,13.460,248.509000,40
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215947586.273	,5.140,121.290000,11
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215947726.676	,7.100,135.360000,21
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215947822.217	,13.741,88.400000,16
0,0,RmsNorm,N/A,N/A,1790315215947929.480	,10.260,93.509000,28
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215948080.603	,8.680,140.740000,28
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215948161.664	,26.161,72.570000,40
0,0,Compressor,N/A,N/A,1790315215948366.168	,53.521,178.339000,20
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215948455.050	,6.480,35.229000,16
0,0,aclnnMuls_Muls_Muls,N/A,N/A,1790315215948502.011	,0.960,40.520000,3
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215948607.513	,2.960,104.540000,1
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215948709.475	,18.841,99.040000,40
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215948758.596	,0.900,30.159000,1
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215948845.618	,18.540,86.100000,40
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215948946.580	,15.580,82.460000,16
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215949066.522	,5.420,104.420000,11
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215949148.884	,6.760,77.080000,18
0,0,aclnnMuls_Muls_Muls,N/A,N/A,1790315215949180.385	,5.440,24.740000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215949338.748	,9.740,152.810000,4
0,0,aclnnMuls_Muls_Muls,N/A,N/A,1790315215949388.849	,0.900,40.260000,1
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215949466.310	,6.400,76.600000,5
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215949526.591	,1.061,53.850000,1
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215949571.932	,0.960,44.439000,1
0,0,VllmQuantLightningIndexer,N/A,N/A,1790315215949757.396	,79.142,184.540000,20
0,0,Compressor,N/A,N/A,1790315215949970.440	,60.702,133.858000,20
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215950057.382	,18.660,26.298000,40
0,0,SparseAttnSharedkv,N/A,N/A,1790315215950192.905	,43.141,116.840000,20
0,0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1790315215950291.667	,0.920,55.609000,1
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215950382.869	,5.260,90.080000,11
0,0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1790315215950454.150	,12.960,66.240000,40
0,0,AivKernel,N/A,N/A,1790315215950628.994	,12.900,161.790000,8
0,0,hcom_alltoall__503_134_1,N/A,COMMUNICATION,1790315215950628.994	,12.900,0.000000,0
0,0,aclnnTransposeBatchMatMul_TransposeBatchMatMul_TransposeBatchMatMul,N/A,N/A,1790315215950794.197	,33.060,152.350000,20
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215951020.001	,15.601,192.690000,20
0,0,AivKernel,N/A,N/A,1790315215951252.166	,12.740,216.649000,8
0,0,hcom_reduceScatter__503_135_1,N/A,COMMUNICATION,1790315215951252.166	,12.740,0.000000,0
0,0,HcPost,N/A,N/A,1790315215951584.393	,7.960,319.510000,11
0,0,HcPre,N/A,N/A,1790315215951707.475	,40.741,115.040000,20
0,0,RmsNorm,N/A,N/A,1790315215951778.596	,5.861,30.259000,11
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215951915.839	,6.240,131.389000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215952165.064	,11.320,243.010000,16
0,0,AivKernel,N/A,N/A,1790315215952598.473	,11.120,422.180000,8
0,0,hcom_allGather__503_136_1,N/A,COMMUNICATION,1790315215952598.473	,11.120,0.000000,0
0,0,hcom_allGather__503_137_1,N/A,COMMUNICATION,1790315215952877.338	,5.321,267.630000,0
0,0,AivKernel,N/A,N/A,1790315215952877.338	,5.321,0.000000,8
0,0,MoeGatingTopKHash,N/A,N/A,1790315215953159.464	,11.680,276.929000,30
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215953234.186	,1.060,63.070000,1
0,0,aclnnIndex_IndexCheck_IndexCheck,N/A,N/A,1790315215953579.932	,10.701,344.690000,40
0,0,aclnnIndex_IndexAiCore_Index,N/A,N/A,1790315215953590.673	,11.580,0.049000,40
0,0,aclnnNeScalar_NotEqualAiCore_NotEqual,N/A,N/A,1790315215953613.013	,1.340,10.670000,1
0,0,aclnnMul_CastAiCore_Cast,N/A,N/A,1790315215953652.094	,1.000,37.660000,1
0,0,aclnnMul_MulAiCore_Mul,N/A,N/A,1790315215953654.794	,1.160,1.750000,1
0,0,aclnnMoeInitRoutingV3_MoeInitRoutingV3_MoeInitRoutingV3,N/A,N/A,1790315215953747.736	,30.720,91.840000,40
0,0,aclnnGroupedMatmulSwigluQuantWeightNzV2_GroupedMatmulSwigluQuantV2_GroupedMatmulSwigluQuantV2,N/A,N/A,1790315215954125.743	,165.844,347.280000,20
0,0,aclnnGroupedMatmulWeightNz_GroupedMatmul_GroupedMatmul,N/A,N/A,1790315215954410.489	,98.642,118.906000,20
0,0,aclnnAbs_AbsAiCore_Abs,N/A,N/A,1790315215954638.634	,1.040,129.608000,1
0,0,MoeTokenUnpermute,N/A,N/A,1790315215954748.436	,13.220,108.710000,40
0,0,AivKernel,N/A,N/A,1790315215955085.883	,11.540,324.280000,8
0,0,hcom_reduceScatter__503_138_1,N/A,COMMUNICATION,1790315215955085.883	,11.540,0.000000,0
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215955472.670	,3.780,375.210000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215955721.475	,20.441,244.970000,19
0,0,DequantSwigluQuant,N/A,N/A,1790315215956003.261	,4.980,261.309000,6
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215956254.266	,17.920,246.020000,16
0,0,aclnnAdd_AddAiCore_Add,N/A,N/A,1790315215956641.514	,7.760,369.330000,40
0,0,HcPost,N/A,N/A,1790315215956832.437	,7.261,183.240000,11
0,0,HcPre,N/A,N/A,1790315215956953.900	,31.201,114.239000,20
0,0,RmsNorm,N/A,N/A,1790315215957023.801	,4.800,38.549000,11
0,0,hcom_allGather__503_139_1,N/A,COMMUNICATION,1790315215957484.090	,10.421,455.450000,0
0,0,AivKernel,N/A,N/A,1790315215957484.090	,10.421,0.000000,8
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215957562.972	,3.900,68.579000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215957669.234	,16.521,102.350000,16
0,0,RmsNormDynamicQuant,N/A,N/A,1790315215957809.257	,6.680,123.479000,11
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215957894.919	,35.360,79.070000,19
0,0,triton_rms_kernel,N/A,N/A,1790315215958171.244	,13.040,240.890000,40
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215958313.247	,5.100,128.960000,11
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215958457.130	,7.040,138.900000,21
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215958544.752	,13.060,80.460000,16
0,0,RmsNorm,N/A,N/A,1790315215958656.894	,9.640,99.190000,28
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215958821.397	,9.160,154.860000,28
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215958896.239	,27.940,65.590000,40
0,0,Compressor,N/A,N/A,1790315215959087.843	,42.160,163.560000,20
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215959175.004	,15.941,45.090000,40
0,0,SparseAttnSharedkv,N/A,N/A,1790315215959317.447	,29.561,126.559000,20
0,0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1790315215959418.069	,1.180,70.939000,1
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215959498.111	,5.140,78.820000,11
0,0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1790315215959571.772	,11.760,68.610000,40
0,0,hcom_alltoall__503_140_1,N/A,COMMUNICATION,1790315215959755.736	,12.740,172.240000,0
0,0,AivKernel,N/A,N/A,1790315215959755.736	,12.740,0.000000,8
0,0,aclnnTransposeBatchMatMul_TransposeBatchMatMul_TransposeBatchMatMul,N/A,N/A,1790315215959904.879	,34.561,136.510000,20
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215960143.724	,16.560,204.189000,20
0,0,AivKernel,N/A,N/A,1790315215960371.048	,12.320,210.690000,8
0,0,hcom_reduceScatter__503_141_1,N/A,COMMUNICATION,1790315215960371.048	,12.320,0.000000,0
0,0,HcPost,N/A,N/A,1790315215960713.955	,7.540,330.680000,11
0,0,HcPre,N/A,N/A,1790315215960828.417	,31.101,106.960000,20
0,0,RmsNorm,N/A,N/A,1790315215960893.319	,4.620,33.649000,11
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215961041.522	,5.900,143.630000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215961295.727	,12.660,248.350000,16
0,0,AivKernel,N/A,N/A,1790315215961721.735	,9.840,413.340000,8
0,0,hcom_allGather__503_142_1,N/A,COMMUNICATION,1790315215961721.735	,9.840,0.000000,0
0,0,hcom_allGather__503_143_1,N/A,COMMUNICATION,1790315215962004.821	,5.400,273.160000,0
0,0,AivKernel,N/A,N/A,1790315215962004.821	,5.400,0.000000,8
0,0,MoeGatingTopKHash,N/A,N/A,1790315215962287.926	,10.801,277.850000,30
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215962351.368	,0.880,52.449000,1
0,0,aclnnIndex_IndexCheck_IndexCheck,N/A,N/A,1790315215962713.635	,10.460,361.620000,40
0,0,aclnnIndex_IndexAiCore_Index,N/A,N/A,1790315215962724.115	,11.340,0.000000,40
0,0,aclnnNeScalar_NotEqualAiCore_NotEqual,N/A,N/A,1790315215962761.476	,1.380,26.160000,1
0,0,aclnnMul_CastAiCore_Cast,N/A,N/A,1790315215962788.916	,0.980,26.120000,1
0,0,aclnnMul_MulAiCore_Mul,N/A,N/A,1790315215962791.737	,1.160,1.770000,1
0,0,aclnnMoeInitRoutingV3_MoeInitRoutingV3_MoeInitRoutingV3,N/A,N/A,1790315215962888.158	,27.941,95.340000,40
0,0,aclnnGroupedMatmulSwigluQuantWeightNzV2_GroupedMatmulSwigluQuantV2_GroupedMatmulSwigluQuantV2,N/A,N/A,1790315215963265.606	,166.383,349.309000,20
0,0,aclnnGroupedMatmulWeightNz_GroupedMatmul_GroupedMatmul,N/A,N/A,1790315215963559.332	,88.442,127.367000,20
0,0,aclnnAbs_AbsAiCore_Abs,N/A,N/A,1790315215963792.637	,1.080,145.058000,1
0,0,MoeTokenUnpermute,N/A,N/A,1790315215963894.899	,17.760,101.170000,40
0,0,hcom_reduceScatter__503_144_1,N/A,COMMUNICATION,1790315215964215.545	,11.900,302.740000,0
0,0,AivKernel,N/A,N/A,1790315215964215.545	,11.900,0.000000,8
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215964602.853	,3.980,375.350000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215964848.558	,20.400,241.770000,19
0,0,DequantSwigluQuant,N/A,N/A,1790315215965121.003	,4.840,252.100000,6
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215965376.488	,19.161,250.660000,16
0,0,aclnnAdd_AddAiCore_Add,N/A,N/A,1790315215965757.376	,7.440,361.839000,40
0,0,HcPost,N/A,N/A,1790315215965944.480	,7.200,179.560000,11
0,0,HcPre,N/A,N/A,1790315215966065.562	,31.261,113.800000,20
0,0,RmsNorm,N/A,N/A,1790315215966141.103	,4.601,44.239000,11
0,0,hcom_allGather__503_145_1,N/A,COMMUNICATION,1790315215966614.653	,10.640,469.149000,0
0,0,AivKernel,N/A,N/A,1790315215966614.653	,10.640,0.000000,8
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215966704.075	,3.900,78.610000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215966807.797	,16.600,99.850000,16
0,0,RmsNormDynamicQuant,N/A,N/A,1790315215966943.339	,6.901,118.900000,11
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215967039.441	,35.121,89.349000,19
0,0,triton_rms_kernel,N/A,N/A,1790315215967305.827	,13.500,231.129000,40
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215967450.870	,5.240,131.500000,11
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215967589.212	,7.161,133.260000,21
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215967681.174	,13.720,84.839000,16
0,0,RmsNorm,N/A,N/A,1790315215967792.616	,10.281,97.530000,28
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215967944.659	,8.961,141.969000,28
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215968015.541	,26.660,61.789000,40
0,0,Compressor,N/A,N/A,1790315215968228.565	,52.301,186.340000,20
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215968320.307	,5.740,39.449000,16
0,0,aclnnMuls_Muls_Muls,N/A,N/A,1790315215968357.568	,1.200,31.510000,3
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215968475.230	,2.920,116.550000,1
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215968564.772	,19.500,86.580000,40
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215968617.093	,1.180,32.750000,1
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215968697.295	,18.120,79.070000,40
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215968809.517	,16.780,94.130000,16
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215968921.919	,5.300,95.720000,11
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215969003.481	,6.140,76.200000,18
0,0,aclnnMuls_Muls_Muls,N/A,N/A,1790315215969042.701	,5.341,33.110000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215969200.485	,11.480,152.409000,4
0,0,aclnnMuls_Muls_Muls,N/A,N/A,1790315215969251.786	,0.960,39.770000,1
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215969319.467	,6.340,66.790000,5
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215969368.668	,1.020,42.910000,1
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215969424.709	,1.360,54.980000,1
0,0,VllmQuantLightningIndexer,N/A,N/A,1790315215969605.013	,78.781,178.890000,20
0,0,Compressor,N/A,N/A,1790315215969822.957	,57.721,139.219000,20
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215969895.598	,18.101,14.779000,40
0,0,SparseAttnSharedkv,N/A,N/A,1790315215970046.481	,41.961,132.899000,20
0,0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1790315215970151.584	,1.080,63.039000,1
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215970227.345	,5.420,74.670000,11
0,0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1790315215970301.807	,12.100,69.080000,40
0,0,AivKernel,N/A,N/A,1790315215970473.910	,13.380,160.150000,8
0,0,hcom_alltoall__503_146_1,N/A,COMMUNICATION,1790315215970473.910	,13.380,0.000000,0
0,0,aclnnTransposeBatchMatMul_TransposeBatchMatMul_TransposeBatchMatMul,N/A,N/A,1790315215970652.734	,32.100,165.370000,20
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215970876.078	,16.720,191.150000,20
0,0,AivKernel,N/A,N/A,1790315215971105.623	,12.360,212.780000,8
0,0,hcom_reduceScatter__503_147_1,N/A,COMMUNICATION,1790315215971105.623	,12.360,0.000000,0
0,0,HcPost,N/A,N/A,1790315215971444.229	,7.761,326.390000,11
0,0,HcPre,N/A,N/A,1790315215971560.532	,32.420,108.489000,20
0,0,RmsNorm,N/A,N/A,1790315215971634.253	,4.840,41.330000,11
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215971776.756	,6.000,137.660000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315215972024.481	,11.340,241.750000,16
0,0,hcom_allGather__503_148_1,N/A,COMMUNICATION,1790315215972461.210	,10.340,425.410000,0
0,0,AivKernel,N/A,N/A,1790315215972461.210	,10.340,0.000000,8
0,0,hcom_allGather__503_149_1,N/A,COMMUNICATION,1790315215972749.855	,5.121,278.160000,0
0,0,AivKernel,N/A,N/A,1790315215972749.855	,5.121,0.000000,8
0,0,MoeGatingTopKHash,N/A,N/A,1790315215973029.681	,10.380,274.879000,30
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315215973095.082	,0.980,54.870000,1
0,0,aclnnIndex_IndexCheck_IndexCheck,N/A,N/A,1790315215973447.669	,10.581,351.770000,40
0,0,aclnnIndex_IndexAiCore_Index,N/A,N/A,1790315215973458.270	,7.740,0.000000,40
0,0,aclnnNeScalar_NotEqualAiCore_NotEqual,N/A,N/A,1790315215973490.590	,1.560,24.510000,1
0,0,aclnnMul_CastAiCore_Cast,N/A,N/A,1790315215973518.931	,0.940,26.940000,1
0,0,aclnnMul_MulAiCore_Mul,N/A,N/A,1790315215973521.331	,1.240,1.310000,1
0,0,aclnnMoeInitRoutingV3_MoeInitRoutingV3_MoeInitRoutingV3,N/A,N/A,1790315215973615.873	,32.620,93.260000,40
0,0,aclnnGroupedMatmulSwigluQuantWeightNzV2_GroupedMatmulSwigluQuantV2_GroupedMatmulSwigluQuantV2,N/A,N/A,1790315215973992.620	,127.463,344.130000,20
0,0,aclnnGroupedMatmulWeightNz_GroupedMatmul_GroupedMatmul,N/A,N/A,1790315215974287.986	,75.262,168.037000,20
0,0,aclnnAbs_AbsAiCore_Abs,N/A,N/A,1790315215974518.451	,1.020,155.238000,1
0,0,MoeTokenUnpermute,N/A,N/A,1790315215974614.453	,12.920,94.980000,40
0,0,hcom_reduceScatter__503_150_1,N/A,COMMUNICATION,1790315215974956.540	,12.680,329.080000,0
0,0,AivKernel,N/A,N/A,1790315215974956.540	,12.680,0.000000,8
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215975350.367	,3.921,381.070000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215975596.992	,19.021,242.829000,19
0,0,DequantSwigluQuant,N/A,N/A,1790315215975873.138	,5.400,257.229000,6
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215976134.083	,19.000,255.350000,16
0,0,aclnnAdd_AddAiCore_Add,N/A,N/A,1790315215976510.771	,8.100,357.750000,40
0,0,HcPost,N/A,N/A,1790315215976694.694	,8.140,175.900000,11
0,0,HcPre,N/A,N/A,1790315215976814.597	,32.180,111.610000,20
0,0,RmsNorm,N/A,N/A,1790315215976894.998	,4.760,48.320000,11
0,0,AivKernel,N/A,N/A,1790315215977354.227	,10.421,454.490000,8
0,0,hcom_allGather__503_151_1,N/A,COMMUNICATION,1790315215977354.227	,10.421,0.000000,0
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215977435.969	,4.080,71.329000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215977532.491	,16.620,92.420000,16
0,0,RmsNormDynamicQuant,N/A,N/A,1790315215977667.734	,7.540,118.630000,11
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215977762.776	,33.320,87.460000,19
0,0,triton_rms_kernel,N/A,N/A,1790315215978031.041	,13.360,234.930000,40
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215978187.904	,5.460,143.640000,11
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315215978332.747	,7.020,139.290000,21
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315215978431.869	,14.340,91.980000,16
0,0,RmsNorm,N/A,N/A,1790315215978542.931	,10.800,96.910000,28
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215978694.674	,10.940,140.950000,28
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215978786.736	,28.081,81.060000,40
0,0,Compressor,N/A,N/A,1790315215978978.400	,41.521,163.669000,20
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315215979051.821	,15.301,31.729000,40
0,0,SparseAttnSharedkv,N/A,N/A,1790315215979207.445	,31.060,140.449000,20
0,0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1790315215979305.906	,1.021,67.440000,1
0,0,InplacePartialRotaryMul,N/A,N/A,1790315215979386.608	,5.220,79.479000,11
0,0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1790315215979458.650	,11.540,67.030000,40
0,0,AivKernel,N/A,N/A,1790315215979635.613	,13.360,165.210000,8
0,0,hcom_alltoall__503_152_1,N/A,COMMUNICATION,1790315215979635.613	,13.360,0.000000,0
