Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,EVENT_WAIT,38,3439,0.020,1790315215960315.947	,1790315215960315.967	
0,aiv_reduce_scatter_bfloat16_t,KERNEL_AIVEC,38,3440,12.320,1790315215960371.048	,1790315215960383.368	
0,N/A,EVENT_RECORD,38,3441,0.020,1790315215960427.969	,1790315215960427.989	
0,N/A,EVENT_WAIT,47,31317,1.460,1790315215960431.009	,1790315215960432.469	
0,N/A,EVENT_RECORD,38,3442,0.020,1790315215960432.009	,1790315215960432.029	
0,N/A,MEMCPY_ASYNC,47,31318,0.720,1790315215960503.311	,1790315215960504.031	
0,HcPost_d2fe6614722b27afa6f8d964c215447e_0,KERNEL_AIVEC,47,31319,7.540,1790315215960713.955	,1790315215960721.495	
0,HcPre_c12a9d608e5abdbd1728e849208025ff_0,KERNEL_MIX_AIC,47,31320,31.100,1790315215960828.417	,1790315215960859.518	
0,RmsNorm_normal_all_bf16_high_performance_0,KERNEL_AIVEC,47,31321,4.620,1790315215960893.319	,1790315215960897.939	
0,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210000000,KERNEL_AIVEC,47,31322,5.900,1790315215961041.522	,1790315215961047.422	
0,N/A,EVENT_RECORD,47,31323,0.200,1790315215961182.024	,1790315215961182.224	
0,MatMulV2_ND_ND_FP32_FP32_false_true_all_65665,KERNEL_AICORE,47,31324,12.660,1790315215961295.727	,1790315215961308.387	
0,N/A,EVENT_RECORD,47,31325,0.020,1790315215961421.369	,1790315215961421.389	
0,N/A,EVENT_WAIT,38,3443,4.840,1790315215961657.954	,1790315215961662.794	
0,N/A,EVENT_RECORD,47,31326,0.020,1790315215961662.314	,1790315215961662.334	
0,aiv_all_gather_bfloat16_t,KERNEL_AIVEC,38,3444,9.840,1790315215961721.735	,1790315215961731.575	
0,N/A,EVENT_RECORD,38,3445,0.200,1790315215961774.356	,1790315215961774.556	
0,N/A,EVENT_RECORD,38,3446,0.000,1790315215961777.056	,1790315215961777.056	
0,N/A,EVENT_WAIT,47,31327,0.020,1790315215961780.796	,1790315215961780.816	
0,N/A,EVENT_RECORD,47,31328,0.020,1790315215961948.540	,1790315215961948.560	
0,N/A,EVENT_WAIT,38,3447,0.020,1790315215961951.420	,1790315215961951.440	
0,aiv_all_gather_float,KERNEL_AIVEC,38,3448,5.400,1790315215962004.821	,1790315215962010.221	
0,N/A,EVENT_RECORD,38,3449,0.220,1790315215962060.202	,1790315215962060.422	
0,N/A,EVENT_RECORD,38,3450,0.020,1790315215962065.342	,1790315215962065.362	
0,N/A,EVENT_WAIT,47,31329,0.020,1790315215962083.442	,1790315215962083.462	
0,MoeGatingTopKHash_c9fe881608378d9bec1f72b77dd57c53_1,KERNEL_AIVEC,47,31330,10.800,1790315215962287.926	,1790315215962298.727	
0,Cast_9f288b80370c6545ffe8cef142d37f5c_high_performance_210000000,KERNEL_AIVEC,47,31331,0.880,1790315215962351.368	,1790315215962352.248	
0,N/A,EVENT_RECORD,47,31332,0.240,1790315215962575.212	,1790315215962575.452	
0,IndexCheck_int32_high_performance_1,KERNEL_AIVEC,47,31333,10.460,1790315215962713.635	,1790315215962724.095	
0,Index_6c4c8a656742ea5f9c9c8714c8a01fe7_high_performance__kernel0,KERNEL_AIVEC,47,31334,11.340,1790315215962724.115	,1790315215962735.455	
0,NotEqual_db689a08d53f9c09c59c06b9caeb956b_high_performance_223000000,KERNEL_AIVEC,47,31335,1.380,1790315215962761.476	,1790315215962762.856	
0,Cast_0be58f254e900269694fed603fa574c1_high_performance_210000000,KERNEL_AIVEC,47,31336,0.980,1790315215962788.916	,1790315215962789.896	
0,Mul_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_210000000,KERNEL_AIVEC,47,31337,1.160,1790315215962791.737	,1790315215962792.897	
0,MoeInitRoutingV3_e76c326fbdd16c2ff4dda3bbf7b68c80_2310000,KERNEL_MIX_AIV,47,31338,27.940,1790315215962888.158	,1790315215962916.099	
0,GroupedMatmulSwigluQuantV2_fa3d6d3de6e1f32e170e39d2ddd3a20e_2,KERNEL_MIX_AIC,47,31339,166.383,1790315215963265.606	,1790315215963431.989	
0,N/A,EVENT_RECORD,47,31340,0.000,1790315215963433.089	,1790315215963433.089	
0,GroupedMatmul_a0be48d01b162435398ed52e1b6182d4_69325233410,KERNEL_MIX_AIC,47,31341,88.442,1790315215963559.332	,1790315215963647.774	
0,N/A,EVENT_RECORD,47,31342,0.220,1790315215963703.655	,1790315215963703.875	
0,Abs_8098b79498645e9c0da095babdeaf862_high_performance_210000000,KERNEL_AIVEC,47,31343,1.080,1790315215963792.637	,1790315215963793.717	
0,MoeTokenUnpermute_6dd49246dc9576d3314234df69cb5c22_1,KERNEL_AIVEC,47,31344,17.760,1790315215963894.899	,1790315215963912.659	
0,N/A,EVENT_WAIT,38,3451,2.480,1790315215964150.224	,1790315215964152.704	
0,N/A,EVENT_RECORD,47,31345,0.020,1790315215964152.224	,1790315215964152.244	
0,aiv_reduce_scatter_bfloat16_t,KERNEL_AIVEC,38,3452,11.900,1790315215964215.545	,1790315215964227.445	
0,N/A,EVENT_RECORD,38,3453,0.000,1790315215964265.806	,1790315215964265.806	
0,N/A,EVENT_RECORD,38,3454,0.000,1790315215964269.126	,1790315215964269.126	
0,N/A,EVENT_WAIT,47,31346,0.020,1790315215964286.126	,1790315215964286.146	
0,N/A,EVENT_WAIT,36,55728,0.200,1790315215964450.330	,1790315215964450.530	
0,DynamicQuant_bf16_1_high_performance_100,KERNEL_AIVEC,36,55729,3.980,1790315215964602.853	,1790315215964606.833	
0,N/A,EVENT_WAIT,36,55730,0.020,1790315215964711.195	,1790315215964711.215	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_int32_high_performance_4,KERNEL_AICORE,36,55731,20.400,1790315215964848.558	,1790315215964868.958	
0,N/A,EVENT_WAIT,36,55732,0.200,1790315215964953.280	,1790315215964953.480	
0,DequantSwigluQuant_5aec45b26e36306ef5a8aab7ae151294_200000000,KERNEL_AIVEC,36,55733,4.840,1790315215965121.003	,1790315215965125.843	
0,N/A,EVENT_WAIT,36,55734,0.000,1790315215965228.925	,1790315215965228.925	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,36,55735,19.160,1790315215965376.488	,1790315215965395.649	
0,N/A,EVENT_RECORD,36,55736,0.020,1790315215965507.791	,1790315215965507.811	
0,N/A,EVENT_WAIT,47,31347,0.020,1790315215965578.432	,1790315215965578.452	
0,Add_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_210000000,KERNEL_AIVEC,47,31348,7.440,1790315215965757.376	,1790315215965764.816	
0,HcPost_d2fe6614722b27afa6f8d964c215447e_0,KERNEL_AIVEC,47,31349,7.200,1790315215965944.480	,1790315215965951.680	
0,HcPre_c12a9d608e5abdbd1728e849208025ff_0,KERNEL_MIX_AIC,47,31350,31.261,1790315215966065.562	,1790315215966096.823	
0,RmsNorm_normal_all_bf16_high_performance_0,KERNEL_AIVEC,47,31351,4.600,1790315215966141.103	,1790315215966145.704	
0,N/A,EVENT_RECORD,47,31352,0.400,1790315215966546.572	,1790315215966546.972	
0,N/A,EVENT_WAIT,38,3455,0.020,1790315215966548.932	,1790315215966548.952	
0,aiv_all_gather_bfloat16_t,KERNEL_AIVEC,38,3456,10.640,1790315215966614.653	,1790315215966625.293	
0,N/A,EVENT_RECORD,38,3457,0.000,1790315215966673.274	,1790315215966673.274	
0,N/A,EVENT_RECORD,38,3458,0.000,1790315215966676.214	,1790315215966676.214	
0,DynamicQuant_bf16_1_high_performance_100,KERNEL_AIVEC,47,31353,3.900,1790315215966704.075	,1790315215966707.975	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,47,31354,16.600,1790315215966807.797	,1790315215966824.397	
0,RmsNormDynamicQuant_a24014a99c880e660456f6930bd3808a_1,KERNEL_AIVEC,47,31355,6.900,1790315215966943.339	,1790315215966950.240	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,47,31356,35.120,1790315215967039.441	,1790315215967074.562	
0,triton_rms_kernel,KERNEL_AIVEC,47,31357,13.500,1790315215967305.827	,1790315215967319.327	
0,InplacePartialRotaryMul_ec081ae2fec8ce00af9a8192bd55ef8c_11,KERNEL_AIVEC,47,31358,5.240,1790315215967450.870	,1790315215967456.110	
0,N/A,EVENT_WAIT,47,31359,0.020,1790315215967469.950	,1790315215967469.970	
0,DynamicQuant_bf16_1_high_performance_100,KERNEL_AIVEC,47,31360,7.160,1790315215967589.212	,1790315215967596.373	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,47,31361,13.720,1790315215967681.174	,1790315215967694.894	
0,RmsNorm_normal_all_bf16_high_performance_2,KERNEL_AIVEC,47,31362,10.280,1790315215967792.616	,1790315215967802.897	
0,InplacePartialRotaryMul_ec081ae2fec8ce00af9a8192bd55ef8c_12,KERNEL_AIVEC,47,31363,8.960,1790315215967944.659	,1790315215967953.620	
0,ScatterNdUpdateSk_3b70bd1dfff14ea76aa6465d526da019_11,KERNEL_MIX_AIV,47,31364,26.660,1790315215968015.541	,1790315215968042.201	
0,Compressor_5d0f45757e9591d6e00196bb7912baa5_12449,KERNEL_MIX_AIC,47,31365,52.301,1790315215968228.565	,1790315215968280.866	
0,MatMulV2_ND_ND_FP16_FP16_false_true_all_98305,KERNEL_AICORE,47,31366,5.740,1790315215968320.307	,1790315215968326.047	
0,Muls_299cf4d7f9ef0f745d89d88c666b45aa_high_performance_210000000,KERNEL_AIVEC,47,31367,1.200,1790315215968357.568	,1790315215968358.768	
0,DynamicQuant_bf16_1_high_performance_10,KERNEL_AIVEC,47,31368,2.920,1790315215968475.230	,1790315215968478.150	
0,ScatterNdUpdateSk_38f6c0f42e6dd25f1ba132d7ecf7990f_11,KERNEL_MIX_AIV,47,31369,19.500,1790315215968564.772	,1790315215968584.272	
0,Cast_15ccf3aee15572ed7572778d4afbef60_high_performance_210000000,KERNEL_AIVEC,47,31370,1.180,1790315215968617.093	,1790315215968618.273	
0,ScatterNdUpdateSk_0be86e3b56504af1b118b0d1a2a8e1bc_11,KERNEL_MIX_AIV,47,31371,18.120,1790315215968697.295	,1790315215968715.415	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,47,31372,16.780,1790315215968809.517	,1790315215968826.297	
0,InplacePartialRotaryMul_ec081ae2fec8ce00af9a8192bd55ef8c_11,KERNEL_AIVEC,47,31373,5.300,1790315215968921.919	,1790315215968927.219	
0,MatMulV2_ND_ND_FP16_FP16_false_true_all_98817,KERNEL_AICORE,47,31374,6.140,1790315215969003.481	,1790315215969009.621	
0,Muls_299cf4d7f9ef0f745d89d88c666b45aa_high_performance_210000000,KERNEL_AIVEC,47,31375,5.340,1790315215969042.701	,1790315215969048.042	
0,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,KERNEL_AICORE,47,31376,11.480,1790315215969200.485	,1790315215969211.965	
0,Muls_299cf4d7f9ef0f745d89d88c666b45aa_high_performance_210000000,KERNEL_AIVEC,47,31377,0.960,1790315215969251.786	,1790315215969252.746	
0,DynamicQuant_bf16_1_high_performance_10,KERNEL_AIVEC,47,31378,6.340,1790315215969319.467	,1790315215969325.807	
0,Cast_15ccf3aee15572ed7572778d4afbef60_high_performance_210000000,KERNEL_AIVEC,47,31379,1.020,1790315215969368.668	,1790315215969369.688	
0,Cast_b95d41da6e481822fa00a446e61cd8c3_high_performance_210000000,KERNEL_AIVEC,47,31380,1.360,1790315215969424.709	,1790315215969426.069	
0,VllmQuantLightningIndexer_6ef5e069853a8fc4dfd689cdc0e03d27_1124270594,KERNEL_MIX_AIC,47,31381,78.781,1790315215969605.013	,1790315215969683.794	
0,Compressor_5d0f45757e9591d6e00196bb7912baa5_12449,KERNEL_MIX_AIC,47,31382,57.721,1790315215969822.957	,1790315215969880.678	
0,ScatterNdUpdateSk_3b70bd1dfff14ea76aa6465d526da019_11,KERNEL_MIX_AIV,47,31383,18.100,1790315215969895.598	,1790315215969913.699	
0,SparseAttnSharedkv_7d53da980fa2b93856b96304fde51fcc_1026,KERNEL_MIX_AIC,47,31384,41.961,1790315215970046.481	,1790315215970088.442	
0,Neg_5c5e58e043224cccf51a06108010ae13_high_performance_210000000,KERNEL_AIVEC,47,31385,1.080,1790315215970151.584	,1790315215970152.664	
0,InplacePartialRotaryMul_ec081ae2fec8ce00af9a8192bd55ef8c_11,KERNEL_AIVEC,47,31386,5.420,1790315215970227.345	,1790315215970232.765	
0,Transpose_be837fe498fad076d01c0ce8dfd3d014_high_performance_1,KERNEL_AIVEC,47,31387,12.100,1790315215970301.807	,1790315215970313.907	
0,N/A,EVENT_RECORD,47,31388,0.020,1790315215970407.949	,1790315215970407.969	
0,N/A,EVENT_WAIT,38,3459,0.020,1790315215970409.849	,1790315215970409.869	
0,aiv_all_to_all_bfloat16_t,KERNEL_AIVEC,38,3460,13.380,1790315215970473.910	,1790315215970487.290	
0,N/A,EVENT_RECORD,38,3461,0.020,1790315215970534.531	,1790315215970534.551	
0,N/A,EVENT_RECORD,38,3462,0.020,1790315215970536.391	,1790315215970536.411	
0,N/A,EVENT_WAIT,47,31389,0.020,1790315215970558.952	,1790315215970558.972	
0,TransposeBatchMatMul_ND_ND_ND_ND_ND_BF16_BF16_BF16_INT64_BF16_high_performance_32,KERNEL_AICORE,47,31390,32.100,1790315215970652.734	,1790315215970684.834	
0,MatMulV2_ND_ND_FP16_FP16_false_true_all_98498,KERNEL_AICORE,47,31391,16.720,1790315215970876.078	,1790315215970892.798	
0,N/A,EVENT_WAIT,38,3463,1.120,1790315215971048.502	,1790315215971049.622	
0,N/A,EVENT_RECORD,47,31392,0.020,1790315215971049.142	,1790315215971049.162	
0,aiv_reduce_scatter_bfloat16_t,KERNEL_AIVEC,38,3464,12.360,1790315215971105.623	,1790315215971117.983	
0,N/A,EVENT_RECORD,38,3465,0.200,1790315215971158.484	,1790315215971158.684	
0,N/A,EVENT_RECORD,38,3466,0.260,1790315215971161.164	,1790315215971161.424	
0,N/A,EVENT_WAIT,47,31393,0.020,1790315215971166.144	,1790315215971166.164	
0,N/A,MEMCPY_ASYNC,47,31394,0.720,1790315215971245.925	,1790315215971246.645	
0,HcPost_d2fe6614722b27afa6f8d964c215447e_0,KERNEL_AIVEC,47,31395,7.760,1790315215971444.229	,1790315215971451.990	
0,HcPre_c12a9d608e5abdbd1728e849208025ff_0,KERNEL_MIX_AIC,47,31396,32.420,1790315215971560.532	,1790315215971592.952	
0,RmsNorm_normal_all_bf16_high_performance_0,KERNEL_AIVEC,47,31397,4.840,1790315215971634.253	,1790315215971639.093	
0,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210000000,KERNEL_AIVEC,47,31398,6.000,1790315215971776.756	,1790315215971782.756	
0,N/A,EVENT_RECORD,47,31399,0.200,1790315215971919.639	,1790315215971919.839	
0,MatMulV2_ND_ND_FP32_FP32_false_true_all_65665,KERNEL_AICORE,47,31400,11.340,1790315215972024.481	,1790315215972035.821	
0,N/A,EVENT_RECORD,47,31401,0.000,1790315215972152.864	,1790315215972152.864	
0,N/A,EVENT_WAIT,38,3467,5.640,1790315215972394.208	,1790315215972399.849	
0,N/A,EVENT_RECORD,47,31402,0.020,1790315215972399.368	,1790315215972399.388	
0,aiv_all_gather_bfloat16_t,KERNEL_AIVEC,38,3468,10.340,1790315215972461.210	,1790315215972471.550	
0,N/A,EVENT_RECORD,38,3469,0.020,1790315215972514.031	,1790315215972514.051	
0,N/A,EVENT_RECORD,38,3470,0.200,1790315215972518.291	,1790315215972518.491	
0,N/A,EVENT_WAIT,47,31403,0.000,1790315215972522.431	,1790315215972522.431	
0,N/A,EVENT_WAIT,38,3471,5.060,1790315215972698.614	,1790315215972703.675	
0,N/A,EVENT_RECORD,47,31404,0.020,1790315215972703.215	,1790315215972703.235	
0,aiv_all_gather_float,KERNEL_AIVEC,38,3472,5.120,1790315215972749.855	,1790315215972754.976	
0,N/A,EVENT_RECORD,38,3473,0.020,1790315215972797.416	,1790315215972797.436	
0,N/A,EVENT_RECORD,38,3474,0.020,1790315215972801.157	,1790315215972801.177	
0,N/A,EVENT_WAIT,47,31405,0.000,1790315215972804.497	,1790315215972804.497	
0,MoeGatingTopKHash_c9fe881608378d9bec1f72b77dd57c53_1,KERNEL_AIVEC,47,31406,10.380,1790315215973029.681	,1790315215973040.061	
0,Cast_9f288b80370c6545ffe8cef142d37f5c_high_performance_210000000,KERNEL_AIVEC,47,31407,0.980,1790315215973095.082	,1790315215973096.062	
0,N/A,EVENT_RECORD,47,31408,0.220,1790315215973315.147	,1790315215973315.367	
0,IndexCheck_int32_high_performance_1,KERNEL_AIVEC,47,31409,10.580,1790315215973447.669	,1790315215973458.250	
0,Index_6c4c8a656742ea5f9c9c8714c8a01fe7_high_performance__kernel0,KERNEL_AIVEC,47,31410,7.740,1790315215973458.270	,1790315215973466.010	
0,NotEqual_db689a08d53f9c09c59c06b9caeb956b_high_performance_223000000,KERNEL_AIVEC,47,31411,1.560,1790315215973490.590	,1790315215973492.150	
0,Cast_0be58f254e900269694fed603fa574c1_high_performance_210000000,KERNEL_AIVEC,47,31412,0.940,1790315215973518.931	,1790315215973519.871	
0,Mul_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_210000000,KERNEL_AIVEC,47,31413,1.240,1790315215973521.331	,1790315215973522.571	
0,MoeInitRoutingV3_e76c326fbdd16c2ff4dda3bbf7b68c80_2310000,KERNEL_MIX_AIV,47,31414,32.620,1790315215973615.873	,1790315215973648.493	
0,GroupedMatmulSwigluQuantV2_fa3d6d3de6e1f32e170e39d2ddd3a20e_2,KERNEL_MIX_AIC,47,31415,127.462,1790315215973992.620	,1790315215974120.083	
0,N/A,EVENT_RECORD,47,31416,0.020,1790315215974124.263	,1790315215974124.283	
0,GroupedMatmul_a0be48d01b162435398ed52e1b6182d4_69325233410,KERNEL_MIX_AIC,47,31417,75.261,1790315215974287.986	,1790315215974363.248	
0,N/A,EVENT_RECORD,47,31418,0.020,1790315215974428.589	,1790315215974428.609	
0,Abs_8098b79498645e9c0da095babdeaf862_high_performance_210000000,KERNEL_AIVEC,47,31419,1.020,1790315215974518.451	,1790315215974519.471	
0,MoeTokenUnpermute_6dd49246dc9576d3314234df69cb5c22_1,KERNEL_AIVEC,47,31420,12.920,1790315215974614.453	,1790315215974627.373	
0,N/A,EVENT_WAIT,38,3475,3.800,1790315215974890.118	,1790315215974893.918	
0,N/A,EVENT_RECORD,47,31421,0.000,1790315215974893.458	,1790315215974893.458	
0,aiv_reduce_scatter_bfloat16_t,KERNEL_AIVEC,38,3476,12.680,1790315215974956.540	,1790315215974969.220	
0,N/A,EVENT_RECORD,38,3477,0.000,1790315215975001.500	,1790315215975001.500	
0,N/A,EVENT_RECORD,38,3478,0.020,1790315215975016.281	,1790315215975016.301	
0,N/A,EVENT_WAIT,47,31422,0.000,1790315215975026.901	,1790315215975026.901	
0,N/A,EVENT_WAIT,36,55737,0.020,1790315215975197.724	,1790315215975197.744	
0,DynamicQuant_bf16_1_high_performance_100,KERNEL_AIVEC,36,55738,3.920,1790315215975350.367	,1790315215975354.288	
0,N/A,EVENT_WAIT,36,55739,0.220,1790315215975460.350	,1790315215975460.570	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_int32_high_performance_4,KERNEL_AICORE,36,55740,19.020,1790315215975596.992	,1790315215975616.013	
0,N/A,EVENT_WAIT,36,55741,0.020,1790315215975700.994	,1790315215975701.014	
0,DequantSwigluQuant_5aec45b26e36306ef5a8aab7ae151294_200000000,KERNEL_AIVEC,36,55742,5.400,1790315215975873.138	,1790315215975878.538	
0,N/A,EVENT_WAIT,36,55743,0.020,1790315215975981.540	,1790315215975981.560	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,36,55744,19.000,1790315215976134.083	,1790315215976153.083	
0,N/A,EVENT_RECORD,36,55745,0.020,1790315215976258.106	,1790315215976258.126	
0,N/A,EVENT_WAIT,47,31423,0.200,1790315215976332.487	,1790315215976332.687	
0,Add_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_210000000,KERNEL_AIVEC,47,31424,8.100,1790315215976510.771	,1790315215976518.871	
0,HcPost_d2fe6614722b27afa6f8d964c215447e_0,KERNEL_AIVEC,47,31425,8.140,1790315215976694.694	,1790315215976702.834	
0,HcPre_c12a9d608e5abdbd1728e849208025ff_0,KERNEL_MIX_AIC,47,31426,32.180,1790315215976814.597	,1790315215976846.777	
0,RmsNorm_normal_all_bf16_high_performance_0,KERNEL_AIVEC,47,31427,4.760,1790315215976894.998	,1790315215976899.758	
0,N/A,EVENT_WAIT,38,3479,2.280,1790315215977287.966	,1790315215977290.246	
0,N/A,EVENT_RECORD,47,31428,0.020,1790315215977289.786	,1790315215977289.806	
0,aiv_all_gather_bfloat16_t,KERNEL_AIVEC,38,3480,10.420,1790315215977354.227	,1790315215977364.648	
0,N/A,EVENT_RECORD,38,3481,0.020,1790315215977402.028	,1790315215977402.048	
0,N/A,EVENT_RECORD,38,3482,0.200,1790315215977418.469	,1790315215977418.669	
0,DynamicQuant_bf16_1_high_performance_100,KERNEL_AIVEC,47,31429,4.080,1790315215977435.969	,1790315215977440.049	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,47,31430,16.620,1790315215977532.491	,1790315215977549.111	
0,RmsNormDynamicQuant_a24014a99c880e660456f6930bd3808a_1,KERNEL_AIVEC,47,31431,7.540,1790315215977667.734	,1790315215977675.274	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,47,31432,33.320,1790315215977762.776	,1790315215977796.096	
0,triton_rms_kernel,KERNEL_AIVEC,47,31433,13.360,1790315215978031.041	,1790315215978044.401	
0,InplacePartialRotaryMul_ec081ae2fec8ce00af9a8192bd55ef8c_11,KERNEL_AIVEC,47,31434,5.460,1790315215978187.904	,1790315215978193.364	
0,N/A,EVENT_WAIT,47,31435,0.000,1790315215978208.905	,1790315215978208.905	
0,DynamicQuant_bf16_1_high_performance_100,KERNEL_AIVEC,47,31436,7.020,1790315215978332.747	,1790315215978339.767	
0,QuantBatchMatmulV3_ND_NZ_int8_int8_bf16_high_performance_24,KERNEL_MIX_AIC,47,31437,14.340,1790315215978431.869	,1790315215978446.209	
0,RmsNorm_normal_all_bf16_high_performance_2,KERNEL_AIVEC,47,31438,10.800,1790315215978542.931	,1790315215978553.731	
0,InplacePartialRotaryMul_ec081ae2fec8ce00af9a8192bd55ef8c_12,KERNEL_AIVEC,47,31439,10.940,1790315215978694.674	,1790315215978705.614	
0,ScatterNdUpdateSk_3b70bd1dfff14ea76aa6465d526da019_11,KERNEL_MIX_AIV,47,31440,28.081,1790315215978786.736	,1790315215978814.817	
0,Compressor_5d0f45757e9591d6e00196bb7912baa5_12417,KERNEL_MIX_AIC,47,31441,41.521,1790315215978978.400	,1790315215979019.921	
0,ScatterNdUpdateSk_3b70bd1dfff14ea76aa6465d526da019_11,KERNEL_MIX_AIV,47,31442,15.300,1790315215979051.821	,1790315215979067.122	
0,SparseAttnSharedkv_7d53da980fa2b93856b96304fde51fcc_514,KERNEL_MIX_AIC,47,31443,31.060,1790315215979207.445	,1790315215979238.505	
0,Neg_5c5e58e043224cccf51a06108010ae13_high_performance_210000000,KERNEL_AIVEC,47,31444,1.020,1790315215979305.906	,1790315215979306.927	
0,InplacePartialRotaryMul_ec081ae2fec8ce00af9a8192bd55ef8c_11,KERNEL_AIVEC,47,31445,5.220,1790315215979386.608	,1790315215979391.828	
0,Transpose_be837fe498fad076d01c0ce8dfd3d014_high_performance_1,KERNEL_AIVEC,47,31446,11.540,1790315215979458.650	,1790315215979470.190	
0,N/A,EVENT_WAIT,38,3483,4.260,1790315215979565.472	,1790315215979569.732	
0,N/A,EVENT_RECORD,47,31447,0.020,1790315215979569.272	,1790315215979569.292	
0,aiv_all_to_all_bfloat16_t,KERNEL_AIVEC,38,3484,13.360,1790315215979635.613	,1790315215979648.973	
0,N/A,EVENT_RECORD,38,3485,0.020,1790315215979682.274	,1790315215979682.294	
0,N/A,EVENT_WAIT,47,31448,0.780,1790315215979700.754	,1790315215979701.534	
0,N/A,EVENT_RECORD,38,3486,0.020,1790315215979701.074	,1790315215979701.094	
0,TransposeBatchMatMul_ND_ND_ND_ND_ND_BF16_BF16_BF16_INT64_BF16_high_performance_32,KERNEL_AICORE,47,31449,34.420,1790315215979789.236	,1790315215979823.657	
0,MatMulV2_ND_ND_FP16_FP16_false_true_all_98498,KERNEL_AICORE,47,31450,17.140,1790315215980016.381	,1790315215980033.521	
0,N/A,EVENT_WAIT,38,3487,3.080,1790315215980182.344	,1790315215980185.424	
0,N/A,EVENT_RECORD,47,31451,0.020,1790315215980184.984	,1790315215980185.004	
0,aiv_reduce_scatter_bfloat16_t,KERNEL_AIVEC,38,3488,12.680,1790315215980247.585	,1790315215980260.266	
0,N/A,EVENT_RECORD,38,3489,0.220,1790315215980290.026	,1790315215980290.246	
0,N/A,EVENT_RECORD,38,3490,0.020,1790315215980300.886	,1790315215980300.906	
0,N/A,EVENT_WAIT,47,31452,0.020,1790315215980305.446	,1790315215980305.466	
0,N/A,MEMCPY_ASYNC,47,31453,0.720,1790315215980385.548	,1790315215980386.268	
0,HcPost_d2fe6614722b27afa6f8d964c215447e_0,KERNEL_AIVEC,47,31454,7.540,1790315215980584.232	,1790315215980591.772	
0,HcPre_c12a9d608e5abdbd1728e849208025ff_0,KERNEL_MIX_AIC,47,31455,33.080,1790315215980701.674	,1790315215980734.755	
0,RmsNorm_normal_all_bf16_high_performance_0,KERNEL_AIVEC,47,31456,4.620,1790315215980765.736	,1790315215980770.356	
0,Cast_b2717900ea7de2d41ea9c63d23aa269b_high_performance_210000000,KERNEL_AIVEC,47,31457,5.980,1790315215980913.519	,1790315215980919.499	
0,N/A,EVENT_RECORD,47,31458,0.220,1790315215981042.481	,1790315215981042.701	
0,MatMulV2_ND_ND_FP32_FP32_false_true_all_65665,KERNEL_AICORE,47,31459,11.700,1790315215981158.203	,1790315215981169.904	
0,N/A,EVENT_RECORD,47,31460,0.020,1790315215981285.806	,1790315215981285.826	
0,N/A,EVENT_RECORD,47,31461,0.020,1790315215981523.571	,1790315215981523.591	
0,N/A,EVENT_WAIT,38,3491,0.020,1790315215981528.671	,1790315215981528.691	
0,aiv_all_gather_bfloat16_t,KERNEL_AIVEC,38,3492,10.740,1790315215981596.672	,1790315215981607.412	
0,N/A,EVENT_RECORD,38,3493,0.020,1790315215981650.693	,1790315215981650.713	
0,N/A,EVENT_RECORD,38,3494,0.200,1790315215981653.833	,1790315215981654.033	
0,N/A,EVENT_WAIT,47,31462,0.020,1790315215981656.113	,1790315215981656.133	
0,N/A,EVENT_WAIT,38,3495,1.320,1790315215981835.917	,1790315215981837.237	
0,N/A,EVENT_RECORD,47,31463,0.020,1790315215981836.757	,1790315215981836.777	
0,aiv_all_gather_float,KERNEL_AIVEC,38,3496,5.340,1790315215981891.318	,1790315215981896.658	
0,N/A,EVENT_RECORD,38,3497,0.020,1790315215981939.879	,1790315215981939.899	
0,N/A,EVENT_RECORD,38,3498,0.220,1790315215981942.719	,1790315215981942.939	
0,N/A,EVENT_WAIT,47,31464,0.020,1790315215981946.619	,1790315215981946.639	
0,MoeGatingTopKHash_c9fe881608378d9bec1f72b77dd57c53_1,KERNEL_AIVEC,47,31465,10.560,1790315215982155.563	,1790315215982166.124	
